"","valorTotal","cnpj","xLgr","timestamp","infCpl","vToTrib","date","week_day"
"1039","34.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T12:43:40.000Z","Mesa 30","1.44",2016-01-18,"Monday"
"1040","31.76","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T12:44:23.000Z","Mesa 19","2.82",2016-01-18,"Monday"
"1041","71.82","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T12:45:06.000Z","Mesa 18","4.5",2016-01-18,"Monday"
"1042","51.39","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T12:45:55.000Z","Mesa 22","4.07",2016-01-18,"Monday"
"1043","31.83","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T12:48:46.000Z","Mesa 17","1.34",2016-01-18,"Monday"
"1044","38.07","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T12:48:52.000Z","Mesa 13","1.61",2016-01-18,"Monday"
"1045","51.24","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T12:54:47.000Z","Mesa 28","3.64",2016-01-18,"Monday"
"1046","27.47","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:00:42.000Z","Mesa 25","1.58",2016-01-18,"Monday"
"1047","43.35","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:01:26.000Z","Mesa 21","1.82",2016-01-18,"Monday"
"1048","85.34","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:02:29.000Z","Mesa 14","8.26",2016-01-18,"Monday"
"1049","22.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:04:19.000Z","Mesa 43","2.42",2016-01-18,"Monday"
"1050","17.97","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:04:50.000Z","Mesa 41","0.75",2016-01-18,"Monday"
"1051","35.94","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:05:36.000Z","Mesa 42","1.51",2016-01-18,"Monday"
"1052","58.38","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:05:50.000Z","Mesa 11","5.43",2016-01-18,"Monday"
"1053","31.52","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:06:05.000Z","Mesa 10","3.24",2016-01-18,"Monday"
"1054","29.33","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:06:23.000Z","Mesa 44","3.14",2016-01-18,"Monday"
"1055","92.46","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:06:45.000Z","Mesa 16","7.28",2016-01-18,"Monday"
"1056","47.19","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:07:40.000Z","Mesa 33","1.98",2016-01-18,"Monday"
"1057","24.11","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:09:39.000Z","Mesa 40","1.01",2016-01-18,"Monday"
"1058","25.35","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:10:25.000Z","Mesa 38","2.98",2016-01-18,"Monday"
"1059","29.49","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:11:05.000Z","Mesa 37","1.24",2016-01-18,"Monday"
"1060","58.25","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:18:18.000Z","Mesa 57","2.45",2016-01-18,"Monday"
"1061","22.77","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:21:06.000Z","Mesa 55","0.96",2016-01-18,"Monday"
"1062","31.28","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:23:13.000Z","Mesa 56","1.31",2016-01-18,"Monday"
"1063","49.06","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:25:38.000Z","Mesa 36","5.88",2016-01-18,"Monday"
"1064","51.86","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:28:13.000Z","Mesa 60","2.18",2016-01-18,"Monday"
"1065","15.77","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:28:53.000Z","Mesa 67","0.66",2016-01-18,"Monday"
"1066","56.84","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:30:45.000Z","Mesa 58","5.78",2016-01-18,"Monday"
"1067","31.21","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:37:57.000Z","Mesa 64","2.79",2016-01-18,"Monday"
"1068","27.13","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:39:13.000Z","Mesa 66","3.05",2016-01-18,"Monday"
"1069","24.08","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:39:51.000Z","Mesa 71","2.49",2016-01-18,"Monday"
"1070","28.88","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:40:01.000Z","Mesa 61","2.7",2016-01-18,"Monday"
"1071","80.85","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:41:43.000Z","Mesa 63","6.79",2016-01-18,"Monday"
"1072","70.04","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:44:26.000Z","Mesa 70","4.42",2016-01-18,"Monday"
"1073","32.9","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:52:40.000Z","Mesa 47","3.29",2016-01-18,"Monday"
"1074","29.33","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:52:50.000Z","Mesa 46","3.14",2016-01-18,"Monday"
"1075","36.6","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:52:59.000Z","Mesa 51","1.54",2016-01-18,"Monday"
"1076","38.79","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T13:53:06.000Z","Mesa 53","3.54",2016-01-18,"Monday"
"1077","35.27","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T14:04:25.000Z","Mesa 73","2.84",2016-01-18,"Monday"
"1078","71.12","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T14:06:49.000Z","Mesa 68","4.47",2016-01-18,"Monday"
"1079","31.0","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T14:11:22.000Z","Mesa 78","1.3",2016-01-18,"Monday"
"1080","28.33","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T14:20:11.000Z","Mesa 77","2.67",2016-01-18,"Monday"
"1081","145.59","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T14:20:21.000Z","Mesa 75","9.51",2016-01-18,"Monday"
"1082","51.65","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T14:30:05.000Z","Mesa 26","3.65",2016-01-18,"Monday"
"1083","51.67","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T14:33:29.000Z","Mesa 24","14.92",2016-01-18,"Monday"
"1084","31.51","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T14:33:43.000Z","Mesa 76","3.87",2016-01-18,"Monday"
"1085","11.93","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T18:57:28.000Z","Mesa 2","0.5",2016-01-18,"Monday"
"1086","23.32","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T19:16:36.000Z","Mesa 8","0.98",2016-01-18,"Monday"
"1087","27.85","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T19:23:02.000Z","Mesa 7","1.17",2016-01-18,"Monday"
"1088","69.48","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T19:25:19.000Z","Mesa 1","13.97",2016-01-18,"Monday"
"1089","33.13","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T19:26:34.000Z","Mesa 6","2.87",2016-01-18,"Monday"
"1090","40.16","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T19:38:28.000Z","Mesa 9","4.23",2016-01-18,"Monday"
"1091","134.12","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T19:42:14.000Z","Mesa 5","13.93",2016-01-18,"Monday"
"1092","45.27","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T19:55:39.000Z","Mesa 23","1.9",2016-01-18,"Monday"
"1093","62.73","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T19:58:40.000Z","Mesa 15","3.27",2016-01-18,"Monday"
"1094","64.48","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:05:17.000Z","Mesa 10","5.68",2016-01-18,"Monday"
"1095","37.04","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:07:51.000Z","Mesa 25","1.56",2016-01-18,"Monday"
"1096","30.01","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:08:00.000Z","Mesa 21","3.17",2016-01-18,"Monday"
"1097","25.38","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:11:01.000Z","Mesa 36","1.07",2016-01-18,"Monday"
"1098","21.92","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:14:04.000Z","Mesa 17","0.92",2016-01-18,"Monday"
"1099","89.89","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:16:46.000Z","Mesa 24","7.17",2016-01-18,"Monday"
"1100","121.16","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:39:48.000Z","Mesa 27","8.91",2016-01-18,"Monday"
"1101","112.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:44:12.000Z","Mesa 30","10.24",2016-01-18,"Monday"
"1102","104.08","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:45:15.000Z","Mesa 28","9.9",2016-01-18,"Monday"
"1103","56.6","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:52:19.000Z","Mesa 41","4.29",2016-01-18,"Monday"
"1104","41.98","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:54:33.000Z","Mesa 57","1.76",2016-01-18,"Monday"
"1105","175.86","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:59:17.000Z","Mesa 19","16.94",2016-01-18,"Monday"
"1106","121.11","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T20:59:27.000Z","Mesa 14","11.05",2016-01-18,"Monday"
"1107","106.39","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:05:28.000Z","Mesa 33","11.9",2016-01-18,"Monday"
"1108","85.76","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:09:39.000Z","Mesa 40","5.09",2016-01-18,"Monday"
"1109","41.73","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:13:52.000Z","Mesa 55","2.18",2016-01-18,"Monday"
"1110","95.1","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:16:52.000Z","Mesa 53","4.42",2016-01-18,"Monday"
"1111","21.54","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:23:50.000Z","Mesa 47","0.9",2016-01-18,"Monday"
"1112","66.81","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:25:24.000Z","Mesa 46","6.62",2016-01-18,"Monday"
"1113","36.35","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:27:08.000Z","Mesa 64","1.53",2016-01-18,"Monday"
"1114","65.27","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:27:21.000Z","Mesa 43","4.65",2016-01-18,"Monday"
"1115","60.5","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:27:31.000Z","Mesa 13","2.54",2016-01-18,"Monday"
"1116","37.37","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:27:43.000Z","Mesa 3","3.05",2016-01-18,"Monday"
"1117","41.37","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:27:53.000Z","Mesa 44","1.74",2016-01-18,"Monday"
"1118","71.94","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:30:08.000Z","Mesa 58","4.51",2016-01-18,"Monday"
"1119","23.01","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:31:00.000Z","Mesa 11","0.97",2016-01-18,"Monday"
"1120","37.64","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:31:36.000Z","Mesa 4","3.06",2016-01-18,"Monday"
"1121","39.48","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:44:02.000Z","Mesa 71","3.57",2016-01-18,"Monday"
"1122","18.24","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:49:51.000Z","Mesa 87","0.77",2016-01-18,"Monday"
"1123","75.83","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:50:03.000Z","Mesa 66","5.1",2016-01-18,"Monday"
"1124","28.09","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:51:22.000Z","Mesa 82","3.09",2016-01-18,"Monday"
"1125","33.03","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:51:54.000Z","Mesa 81","3.3",2016-01-18,"Monday"
"1126","35.11","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:52:45.000Z","Mesa 59","1.47",2016-01-18,"Monday"
"1127","32.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:54:50.000Z","Mesa 61","2.83",2016-01-18,"Monday"
"1128","35.71","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:55:40.000Z","Mesa 60","7.88",2016-01-18,"Monday"
"1129","53.05","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:56:38.000Z","Mesa 86","4.14",2016-01-18,"Monday"
"1130","180.01","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T21:59:21.000Z","Mesa 67","10.96",2016-01-18,"Monday"
"1131","74.55","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:00:18.000Z","Mesa 83","5.9",2016-01-18,"Monday"
"1132","97.25","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:01:06.000Z","Mesa 75","7.05",2016-01-18,"Monday"
"1133","65.4","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:02:19.000Z","Mesa 88","4.66",2016-01-18,"Monday"
"1134","55.9","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:06:14.000Z","Mesa 76","3.19",2016-01-18,"Monday"
"1135","43.83","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:11:31.000Z","Mesa 80","3.32",2016-01-18,"Monday"
"1136","31.89","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:11:40.000Z","Mesa 78","2.82",2016-01-18,"Monday"
"1137","40.41","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:32:55.000Z","Mesa 92","5.52",2016-01-18,"Monday"
"1138","30.39","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:33:24.000Z","Mesa 93","2.76",2016-01-18,"Monday"
"1139","68.27","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:33:52.000Z","Mesa 90","4.78",2016-01-18,"Monday"
"1140","66.34","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:39:00.000Z","Mesa 89","4.7",2016-01-18,"Monday"
"1141","259.63","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:53:04.000Z","Mesa 18","15.79",2016-01-18,"Monday"
"1142","25.65","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T22:53:46.000Z","Mesa 77","1.08",2016-01-18,"Monday"
"1143","68.16","01.234.567/0001-89","650 Castro St. unit 210","2016-01-18T23:03:32.000Z","Mesa 94","7.11",2016-01-18,"Monday"
"1144","19.89","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:15:48.000Z","Mesa 7","0.84",2016-01-19,"Tuesday"
"1145","21.12","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:16:58.000Z","Mesa 6","0.89",2016-01-19,"Tuesday"
"1146","27.57","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:17:50.000Z","Mesa 2","1.16",2016-01-19,"Tuesday"
"1147","31.76","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:18:31.000Z","Mesa 1","2.82",2016-01-19,"Tuesday"
"1148","68.25","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:22:51.000Z","Mesa 4","12.81",2016-01-19,"Tuesday"
"1149","77.86","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:32:17.000Z","Mesa 14","7.09",2016-01-19,"Tuesday"
"1150","33.88","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:35:55.000Z","Mesa 8","1.42",2016-01-19,"Tuesday"
"1151","29.01","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:36:02.000Z","Mesa 9","2.7",2016-01-19,"Tuesday"
"1152","20.29","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:36:11.000Z","Mesa 10","0.85",2016-01-19,"Tuesday"
"1153","113.9","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:37:12.000Z","Mesa 13","10.77",2016-01-19,"Tuesday"
"1154","23.46","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:38:00.000Z","Mesa 19","0.99",2016-01-19,"Tuesday"
"1155","28.53","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:39:55.000Z","Mesa 5","1.2",2016-01-19,"Tuesday"
"1156","84.34","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:47:20.000Z","Mesa 17","5.45",2016-01-19,"Tuesday"
"1157","65.07","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:48:57.000Z","Mesa 24","4.09",2016-01-19,"Tuesday"
"1158","42.91","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T12:56:56.000Z","Mesa 29","3.71",2016-01-19,"Tuesday"
"1159","40.3","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:01:10.000Z","Mesa 46","3.6",2016-01-19,"Tuesday"
"1160","31.04","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:01:49.000Z","Mesa 36","1.73",2016-01-19,"Tuesday"
"1161","36.33","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:02:21.000Z","Mesa 37","3.44",2016-01-19,"Tuesday"
"1162","37.52","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:04:29.000Z","Mesa 41","3.06",2016-01-19,"Tuesday"
"1163","21.61","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:05:21.000Z","Mesa 40","2.39",2016-01-19,"Tuesday"
"1164","84.86","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:05:31.000Z","Mesa 43","5.48",2016-01-19,"Tuesday"
"1165","41.26","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:05:38.000Z","Mesa 38","3.64",2016-01-19,"Tuesday"
"1166","47.04","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:05:46.000Z","Mesa 23","1.98",2016-01-19,"Tuesday"
"1167","24.53","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:05:55.000Z","Mesa 22","1.03",2016-01-19,"Tuesday"
"1168","52.78","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:06:03.000Z","Mesa 55","4.13",2016-01-19,"Tuesday"
"1169","74.08","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:08:00.000Z","Mesa 60","6.08",2016-01-19,"Tuesday"
"1170","36.59","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:09:26.000Z","Mesa 59","3.45",2016-01-19,"Tuesday"
"1171","110.48","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:09:32.000Z","Mesa 42","10.37",2016-01-19,"Tuesday"
"1172","32.48","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:11:56.000Z","Mesa 27","1.37",2016-01-19,"Tuesday"
"1173","54.3","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:12:49.000Z","Mesa 58","4.19",2016-01-19,"Tuesday"
"1174","29.47","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:13:00.000Z","Mesa 26","1.24",2016-01-19,"Tuesday"
"1175","41.54","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:20:17.000Z","Mesa 51","1.75",2016-01-19,"Tuesday"
"1176","32.21","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:20:52.000Z","Mesa 47","3.26",2016-01-19,"Tuesday"
"1177","63.68","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:22:04.000Z","Mesa 56","3.1",2016-01-19,"Tuesday"
"1178","36.08","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:22:18.000Z","Mesa 53","1.52",2016-01-19,"Tuesday"
"1179","57.28","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:29:07.000Z","Mesa 63","3.89",2016-01-19,"Tuesday"
"1180","26.38","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:30:04.000Z","Mesa 80","1.54",2016-01-19,"Tuesday"
"1181","33.44","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:30:40.000Z","Mesa 78","3.32",2016-01-19,"Tuesday"
"1182","60.81","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:32:17.000Z","Mesa 67","5.95",2016-01-19,"Tuesday"
"1183","77.17","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:34:13.000Z","Mesa 71","7.06",2016-01-19,"Tuesday"
"1184","28.37","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:35:04.000Z","Mesa 76","3.1",2016-01-19,"Tuesday"
"1185","48.53","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:35:31.000Z","Mesa 72","3.95",2016-01-19,"Tuesday"
"1186","36.05","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:36:20.000Z","Mesa 73","3.43",2016-01-19,"Tuesday"
"1187","81.65","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:43:20.000Z","Mesa 82","8.06",2016-01-19,"Tuesday"
"1188","57.42","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:47:45.000Z","Mesa 81","2.41",2016-01-19,"Tuesday"
"1189","47.94","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:53:12.000Z","Mesa 77","3.5",2016-01-19,"Tuesday"
"1190","43.35","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:53:25.000Z","Mesa 75","1.82",2016-01-19,"Tuesday"
"1191","43.45","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T13:59:10.000Z","Mesa 84","3.74",2016-01-19,"Tuesday"
"1192","27.3","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T14:05:52.000Z","Mesa 66","1.15",2016-01-19,"Tuesday"
"1193","32.35","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T14:11:47.000Z","Mesa 87","3.27",2016-01-19,"Tuesday"
"1194","54.64","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T14:36:03.000Z","Mesa 86","3.78",2016-01-19,"Tuesday"
"1195","79.55","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T15:02:09.000Z","Mesa 83","13.54",2016-01-19,"Tuesday"
"1196","32.21","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T15:03:42.000Z","Mesa 64","3.26",2016-01-19,"Tuesday"
"1197","115.13","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T15:04:24.000Z","Mesa 35","8.23",2016-01-19,"Tuesday"
"1198","51.28","01.234.567/0001-89","650 Castro St. unit 210","2016-01-19T19:14:15.000Z","Mesa 1","4.99",2016-01-19,"Tuesday"
